time,.data
2019/05/17/23:57:04.121461,156
2019/05/17/23:57:04.139726,156
2019/05/17/23:57:04.159629,157
2019/05/17/23:57:04.177671,158
2019/05/17/23:57:04.195857,158
2019/05/17/23:57:04.212902,158
2019/05/17/23:57:04.230605,158
2019/05/17/23:57:04.248615,157
2019/05/17/23:57:04.265544,158
2019/05/17/23:57:04.284547,157
2019/05/17/23:57:04.300475,157
2019/05/17/23:57:04.316403,157
2019/05/17/23:57:04.333586,157
2019/05/17/23:57:04.350786,156
2019/05/17/23:57:04.368004,158
2019/05/17/23:57:04.385030,159
2019/05/17/23:57:04.402282,158
2019/05/17/23:57:04.415760,158
2019/05/17/23:57:04.433911,158
2019/05/17/23:57:04.451272,157
2019/05/17/23:57:04.469416,160
2019/05/17/23:57:04.487742,159
2019/05/17/23:57:04.504815,159
2019/05/17/23:57:04.523143,158
2019/05/17/23:57:04.541387,158
2019/05/17/23:57:04.559708,161
2019/05/17/23:57:04.575733,160
2019/05/17/23:57:04.592717,160
2019/05/17/23:57:04.609853,163
2019/05/17/23:57:04.626896,162
2019/05/17/23:57:04.647175,163
2019/05/17/23:57:04.664214,162
2019/05/17/23:57:04.682098,162
2019/05/17/23:57:04.699213,162
2019/05/17/23:57:04.716167,161
2019/05/17/23:57:04.733568,161
2019/05/17/23:57:04.750494,160
2019/05/17/23:57:04.769470,160
2019/05/17/23:57:04.786535,160
2019/05/17/23:57:04.802450,159
2019/05/17/23:57:04.818572,161
2019/05/17/23:57:04.835527,160
2019/05/17/23:57:04.853417,161
2019/05/17/23:57:04.870439,161
2019/05/17/23:57:04.890910,160
2019/05/17/23:57:04.907727,161
2019/05/17/23:57:04.925504,161
2019/05/17/23:57:04.944721,161
2019/05/17/23:57:04.962984,160
2019/05/17/23:57:04.980222,162
2019/05/17/23:57:04.996770,161
2019/05/17/23:57:05.015196,161
2019/05/17/23:57:05.033560,160
2019/05/17/23:57:05.050914,160
2019/05/17/23:57:05.068991,159
2019/05/17/23:57:05.087417,160
2019/05/17/23:57:05.104045,159
2019/05/17/23:57:05.121992,159
2019/05/17/23:57:05.138641,158
2019/05/17/23:57:05.156268,158
2019/05/17/23:57:05.174590,158
2019/05/17/23:57:05.192053,159
2019/05/17/23:57:05.209225,158
2019/05/17/23:57:05.226010,158
2019/05/17/23:57:05.243570,159
2019/05/17/23:57:05.262936,159
2019/05/17/23:57:05.280173,159
2019/05/17/23:57:05.297342,158
2019/05/17/23:57:05.315189,158
2019/05/17/23:57:05.332251,160
2019/05/17/23:57:05.348970,160
2019/05/17/23:57:05.365836,160
2019/05/17/23:57:05.382825,162
2019/05/17/23:57:05.399941,161
2019/05/17/23:57:05.417218,162
2019/05/17/23:57:05.434124,161
2019/05/17/23:57:05.451242,161
2019/05/17/23:57:05.468209,162
2019/05/17/23:57:05.485085,161
2019/05/17/23:57:05.503139,160
2019/05/17/23:57:05.520347,160
2019/05/17/23:57:05.536654,159
2019/05/17/23:57:05.553465,159
2019/05/17/23:57:05.571641,159
2019/05/17/23:57:05.587422,161
2019/05/17/23:57:05.605566,160
2019/05/17/23:57:05.622598,161
2019/05/17/23:57:05.639917,160
2019/05/17/23:57:05.659172,160
2019/05/17/23:57:05.677525,163
2019/05/17/23:57:05.694764,162
2019/05/17/23:57:05.712832,161
2019/05/17/23:57:05.730120,161
2019/05/17/23:57:05.746869,160
2019/05/17/23:57:05.764685,162
2019/05/17/23:57:05.782960,161
2019/05/17/23:57:05.800060,160
2019/05/17/23:57:05.818304,160
2019/05/17/23:57:05.837480,159
2019/05/17/23:57:05.854582,160
2019/05/17/23:57:05.872646,159
2019/05/17/23:57:05.890914,159
2019/05/17/23:57:05.907787,158
2019/05/17/23:57:05.926092,158
2019/05/17/23:57:05.944303,157
2019/05/17/23:57:05.962200,156
2019/05/17/23:57:05.980333,156
2019/05/17/23:57:05.997577,156
2019/05/17/23:57:06.016450,156
2019/05/17/23:57:06.034457,156
2019/05/17/23:57:06.052476,156
2019/05/17/23:57:06.069322,157
2019/05/17/23:57:06.087164,157
2019/05/17/23:57:06.106443,158
2019/05/17/23:57:06.123406,157
2019/05/17/23:57:06.141484,157
2019/05/17/23:57:06.160522,156
2019/05/17/23:57:06.178197,157
