time,.data
2019/05/17/23:54:44.098804,242
2019/05/17/23:54:44.115827,243
2019/05/17/23:54:44.134155,243
2019/05/17/23:54:44.153670,244
2019/05/17/23:54:44.170627,244
2019/05/17/23:54:44.189648,244
2019/05/17/23:54:44.207865,245
2019/05/17/23:54:44.224744,244
2019/05/17/23:54:44.242671,245
2019/05/17/23:54:44.259665,244
2019/05/17/23:54:44.277946,245
2019/05/17/23:54:44.296127,245
2019/05/17/23:54:44.311918,245
2019/05/17/23:54:44.329654,245
2019/05/17/23:54:44.346612,246
2019/05/17/23:54:44.365941,246
2019/05/17/23:54:44.382671,246
2019/05/17/23:54:44.400890,246
2019/05/17/23:54:44.419229,248
2019/05/17/23:54:44.436237,248
2019/05/17/23:54:44.456973,247
2019/05/17/23:54:44.473985,247
2019/05/17/23:54:44.491177,247
2019/05/17/23:54:44.510345,247
2019/05/17/23:54:44.527571,247
2019/05/17/23:54:44.544640,246
2019/05/17/23:54:44.561742,246
2019/05/17/23:54:44.578784,243
2019/05/17/23:54:44.596954,244
2019/05/17/23:54:44.614229,246
2019/05/17/23:54:44.632789,246
2019/05/17/23:54:44.650643,246
2019/05/17/23:54:44.667173,243
2019/05/17/23:54:44.685994,243
2019/05/17/23:54:44.704131,244
2019/05/17/23:54:44.721012,244
2019/05/17/23:54:44.738713,244
2019/05/17/23:54:44.756723,243
2019/05/17/23:54:44.773724,243
2019/05/17/23:54:44.790677,243
2019/05/17/23:54:44.809659,244
2019/05/17/23:54:44.827543,244
2019/05/17/23:54:44.844491,244
2019/05/17/23:54:44.861761,245
2019/05/17/23:54:44.880003,246
2019/05/17/23:54:44.898594,247
2019/05/17/23:54:44.916682,246
2019/05/17/23:54:44.931800,247
2019/05/17/23:54:44.949972,247
2019/05/17/23:54:44.968102,247
2019/05/17/23:54:44.986375,247
2019/05/17/23:54:45.003467,247
2019/05/17/23:54:45.021846,248
2019/05/17/23:54:45.039022,248
2019/05/17/23:54:45.057652,248
2019/05/17/23:54:45.076537,248
2019/05/17/23:54:45.094008,248
2019/05/17/23:54:45.111094,248
2019/05/17/23:54:45.128976,248
2019/05/17/23:54:45.146674,249
2019/05/17/23:54:45.163831,249
2019/05/17/23:54:45.181548,248
2019/05/17/23:54:45.198710,249
2019/05/17/23:54:45.216684,248
2019/05/17/23:54:45.233815,248
2019/05/17/23:54:45.251878,248
2019/05/17/23:54:45.269627,248
2019/05/17/23:54:45.287430,249
2019/05/17/23:54:45.304695,248
2019/05/17/23:54:45.322780,248
2019/05/17/23:54:45.339773,248
2019/05/17/23:54:45.357392,246
2019/05/17/23:54:45.374146,247
2019/05/17/23:54:45.387489,246
2019/05/17/23:54:45.405958,246
2019/05/17/23:54:45.423075,246
2019/05/17/23:54:45.441026,244
2019/05/17/23:54:45.458061,244
2019/05/17/23:54:45.476243,244
2019/05/17/23:54:45.494534,245
2019/05/17/23:54:45.511546,245
2019/05/17/23:54:45.528979,243
2019/05/17/23:54:45.545002,243
2019/05/17/23:54:45.562119,244
2019/05/17/23:54:45.579227,244
2019/05/17/23:54:45.596509,245
2019/05/17/23:54:45.614877,245
2019/05/17/23:54:45.631705,244
2019/05/17/23:54:45.649211,244
2019/05/17/23:54:45.666109,244
2019/05/17/23:54:45.683359,245
2019/05/17/23:54:45.700016,244
2019/05/17/23:54:45.719021,245
2019/05/17/23:54:45.735873,246
2019/05/17/23:54:45.752609,245
2019/05/17/23:54:45.769953,245
2019/05/17/23:54:45.787721,243
2019/05/17/23:54:45.807795,244
2019/05/17/23:54:45.823855,245
2019/05/17/23:54:45.842847,245
2019/05/17/23:54:45.859786,245
2019/05/17/23:54:45.878842,243
2019/05/17/23:54:45.897229,243
2019/05/17/23:54:45.914177,243
2019/05/17/23:54:45.931692,243
2019/05/17/23:54:45.949705,243
2019/05/17/23:54:45.967868,243
2019/05/17/23:54:45.985698,244
2019/05/17/23:54:46.004061,243
2019/05/17/23:54:46.022279,244
2019/05/17/23:54:46.039291,244
2019/05/17/23:54:46.054220,244
2019/05/17/23:54:46.072266,244
2019/05/17/23:54:46.089907,244
2019/05/17/23:54:46.107534,244
2019/05/17/23:54:46.124966,244
2019/05/17/23:54:46.143245,245
2019/05/17/23:54:46.160313,245
2019/05/17/23:54:46.177746,246
2019/05/17/23:54:46.194816,248
2019/05/17/23:54:46.212328,247
2019/05/17/23:54:46.230405,247
2019/05/17/23:54:46.249295,247
2019/05/17/23:54:46.265912,248
2019/05/17/23:54:46.283917,248
2019/05/17/23:54:46.302181,247
2019/05/17/23:54:46.320089,247
2019/05/17/23:54:46.337539,247
2019/05/17/23:54:46.356707,247
2019/05/17/23:54:46.373957,248
2019/05/17/23:54:46.391564,248
2019/05/17/23:54:46.408038,248
2019/05/17/23:54:46.424713,248
2019/05/17/23:54:46.442756,248
2019/05/17/23:54:46.463169,248
2019/05/17/23:54:46.480166,248
2019/05/17/23:54:46.497161,248
2019/05/17/23:54:46.515345,246
2019/05/17/23:54:46.532663,246
2019/05/17/23:54:46.549845,246
2019/05/17/23:54:46.568904,243
2019/05/17/23:54:46.587130,244
2019/05/17/23:54:46.604132,240
2019/05/17/23:54:46.622237,241
2019/05/17/23:54:46.639435,243
2019/05/17/23:54:46.657737,240
2019/05/17/23:54:46.674642,241
2019/05/17/23:54:46.691887,238
2019/05/17/23:54:46.709605,238
2019/05/17/23:54:46.726670,241
2019/05/17/23:54:46.743868,240
2019/05/17/23:54:46.760964,240
2019/05/17/23:54:46.778040,240
2019/05/17/23:54:46.795976,240
2019/05/17/23:54:46.813978,240
2019/05/17/23:54:46.830946,240
2019/05/17/23:54:46.848044,240
2019/05/17/23:54:46.867116,240
2019/05/17/23:54:46.884902,241
2019/05/17/23:54:46.902106,241
2019/05/17/23:54:46.919026,243
2019/05/17/23:54:46.937699,243
2019/05/17/23:54:46.955980,244
2019/05/17/23:54:46.973278,243
2019/05/17/23:54:46.990973,245
2019/05/17/23:54:47.008435,247
2019/05/17/23:54:47.026676,247
2019/05/17/23:54:47.045875,248
2019/05/17/23:54:47.063719,248
2019/05/17/23:54:47.081630,249
2019/05/17/23:54:47.098611,249
2019/05/17/23:54:47.112828,250
2019/05/17/23:54:47.129926,250
2019/05/17/23:54:47.146886,249
2019/05/17/23:54:47.164645,249
2019/05/17/23:54:47.182771,249
2019/05/17/23:54:47.200477,249
2019/05/17/23:54:47.218606,249
2019/05/17/23:54:47.236754,249
2019/05/17/23:54:47.254029,249
2019/05/17/23:54:47.270882,249
2019/05/17/23:54:47.289575,248
2019/05/17/23:54:47.306621,248
2019/05/17/23:54:47.325031,248
2019/05/17/23:54:47.343346,247
2019/05/17/23:54:47.360376,247
2019/05/17/23:54:47.378867,244
2019/05/17/23:54:47.395834,246
2019/05/17/23:54:47.412767,246
2019/05/17/23:54:47.429590,242
2019/05/17/23:54:47.448101,242
2019/05/17/23:54:47.467359,239
2019/05/17/23:54:47.484674,240
2019/05/17/23:54:47.502379,241
2019/05/17/23:54:47.519224,241
2019/05/17/23:54:47.537192,241
2019/05/17/23:54:47.554719,240
2019/05/17/23:54:47.571832,241
2019/05/17/23:54:47.589768,241
2019/05/17/23:54:47.607941,241
2019/05/17/23:54:47.625429,242
2019/05/17/23:54:47.642375,242
2019/05/17/23:54:47.661740,242
2019/05/17/23:54:47.678925,242
2019/05/17/23:54:47.692976,243
2019/05/17/23:54:47.709908,243
2019/05/17/23:54:47.729127,243
2019/05/17/23:54:47.746035,243
2019/05/17/23:54:47.764598,244
2019/05/17/23:54:47.782765,244
2019/05/17/23:54:47.799674,244
2019/05/17/23:54:47.816766,243
2019/05/17/23:54:47.834829,244
2019/05/17/23:54:47.851734,245
2019/05/17/23:54:47.867724,245
2019/05/17/23:54:47.887186,246
2019/05/17/23:54:47.905472,247
2019/05/17/23:54:47.923917,247
2019/05/17/23:54:47.943727,248
2019/05/17/23:54:47.961942,248
2019/05/17/23:54:47.979209,249
2019/05/17/23:54:47.997401,249
2019/05/17/23:54:48.014902,248
2019/05/17/23:54:48.032880,248
2019/05/17/23:54:48.050325,248
2019/05/17/23:54:48.067154,247
2019/05/17/23:54:48.085346,248
2019/05/17/23:54:48.103685,247
2019/05/17/23:54:48.120625,247
2019/05/17/23:54:48.137664,247
2019/05/17/23:54:48.155648,246
2019/05/17/23:54:48.172876,247
2019/05/17/23:54:48.190937,245
2019/05/17/23:54:48.208608,245
2019/05/17/23:54:48.224676,246
2019/05/17/23:54:48.242887,244
2019/05/17/23:54:48.259896,244
2019/05/17/23:54:48.272362,245
2019/05/17/23:54:48.290848,243
2019/05/17/23:54:48.306868,243
2019/05/17/23:54:48.324853,242
2019/05/17/23:54:48.341686,243
2019/05/17/23:54:48.358805,243
2019/05/17/23:54:48.377614,242
2019/05/17/23:54:48.394080,243
2019/05/17/23:54:48.412864,243
2019/05/17/23:54:48.430043,243
2019/05/17/23:54:48.447707,244
2019/05/17/23:54:48.465652,244
2019/05/17/23:54:48.482686,245
2019/05/17/23:54:48.499826,244
2019/05/17/23:54:48.517953,245
2019/05/17/23:54:48.534707,246
2019/05/17/23:54:48.553975,247
2019/05/17/23:54:48.571148,247
2019/05/17/23:54:48.589428,244
2019/05/17/23:54:48.606850,246
2019/05/17/23:54:48.623755,246
2019/05/17/23:54:48.642056,246
2019/05/17/23:54:48.659233,246
2019/05/17/23:54:48.678577,244
2019/05/17/23:54:48.695907,245
2019/05/17/23:54:48.715293,242
2019/05/17/23:54:48.733829,242
2019/05/17/23:54:48.751575,243
2019/05/17/23:54:48.768157,241
2019/05/17/23:54:48.786152,242
2019/05/17/23:54:48.803290,242
2019/05/17/23:54:48.822572,242
2019/05/17/23:54:48.839816,242
2019/05/17/23:54:48.856919,242
2019/05/17/23:54:48.874797,242
2019/05/17/23:54:48.891869,242
2019/05/17/23:54:48.908873,243
2019/05/17/23:54:48.926856,243
2019/05/17/23:54:48.943943,243
2019/05/17/23:54:48.961047,243
2019/05/17/23:54:48.978293,243
2019/05/17/23:54:48.996783,244
2019/05/17/23:54:49.015177,244
2019/05/17/23:54:49.033412,246
2019/05/17/23:54:49.053936,245
2019/05/17/23:54:49.069686,245
2019/05/17/23:54:49.086738,247
2019/05/17/23:54:49.103756,247
2019/05/17/23:54:49.121846,247
2019/05/17/23:54:49.139237,247
2019/05/17/23:54:49.156394,247
2019/05/17/23:54:49.173512,246
2019/05/17/23:54:49.190461,246
2019/05/17/23:54:49.207693,248
2019/05/17/23:54:49.224734,248
2019/05/17/23:54:49.242872,248
2019/05/17/23:54:49.261165,248
2019/05/17/23:54:49.279321,247
2019/05/17/23:54:49.297841,247
2019/05/17/23:54:49.315942,247
2019/05/17/23:54:49.333965,247
2019/05/17/23:54:49.349798,247
2019/05/17/23:54:49.367948,246
2019/05/17/23:54:49.384924,246
2019/05/17/23:54:49.402789,243
2019/05/17/23:54:49.419809,243
2019/05/17/23:54:49.437726,243
2019/05/17/23:54:49.455851,239
2019/05/17/23:54:49.473032,240
2019/05/17/23:54:49.490398,237
2019/05/17/23:54:49.507375,237
2019/05/17/23:54:49.526537,238
2019/05/17/23:54:49.543560,236
2019/05/17/23:54:49.560745,237
2019/05/17/23:54:49.577828,236
2019/05/17/23:54:49.595052,237
2019/05/17/23:54:49.612864,237
2019/05/17/23:54:49.630854,238
2019/05/17/23:54:49.649363,238
2019/05/17/23:54:49.667653,239
2019/05/17/23:54:49.684816,240
2019/05/17/23:54:49.701795,240
2019/05/17/23:54:49.719746,240
2019/05/17/23:54:49.736948,241
2019/05/17/23:54:49.754836,242
2019/05/17/23:54:49.772812,242
2019/05/17/23:54:49.789768,243
2019/05/17/23:54:49.807860,243
2019/05/17/23:54:49.824769,245
2019/05/17/23:54:49.842809,246
2019/05/17/23:54:49.861024,246
2019/05/17/23:54:49.878871,247
2019/05/17/23:54:49.897117,249
2019/05/17/23:54:49.914040,249
2019/05/17/23:54:49.932306,249
