time,.data
2019/05/17/23:58:38.052829,131
2019/05/17/23:58:38.069655,131
2019/05/17/23:58:38.088911,131
2019/05/17/23:58:38.106974,131
2019/05/17/23:58:38.124012,130
2019/05/17/23:58:38.142294,133
2019/05/17/23:58:38.159338,133
2019/05/17/23:58:38.176994,133
2019/05/17/23:58:38.193950,132
2019/05/17/23:58:38.211219,132
2019/05/17/23:58:38.229124,134
2019/05/17/23:58:38.247305,134
2019/05/17/23:58:38.265714,134
2019/05/17/23:58:38.285098,134
2019/05/17/23:58:38.300989,133
2019/05/17/23:58:38.318978,136
2019/05/17/23:58:38.336465,136
2019/05/17/23:58:38.355004,136
2019/05/17/23:58:38.372487,135
2019/05/17/23:58:38.390570,136
2019/05/17/23:58:38.407897,136
2019/05/17/23:58:38.424881,135
2019/05/17/23:58:38.442004,135
2019/05/17/23:58:38.460189,135
2019/05/17/23:58:38.478023,134
2019/05/17/23:58:38.495271,134
2019/05/17/23:58:38.514226,134
2019/05/17/23:58:38.532843,134
2019/05/17/23:58:38.550705,134
2019/05/17/23:58:38.569131,135
2019/05/17/23:58:38.585099,134
2019/05/17/23:58:38.603015,134
2019/05/17/23:58:38.621163,135
2019/05/17/23:58:38.637923,134
2019/05/17/23:58:38.655279,135
2019/05/17/23:58:38.672221,134
2019/05/17/23:58:38.689861,134
2019/05/17/23:58:38.706723,134
2019/05/17/23:58:38.724986,133
2019/05/17/23:58:38.741808,133
2019/05/17/23:58:38.760096,133
2019/05/17/23:58:38.777066,132
2019/05/17/23:58:38.796019,132
2019/05/17/23:58:38.813199,131
2019/05/17/23:58:38.830203,131
2019/05/17/23:58:38.847339,129
2019/05/17/23:58:38.865399,129
2019/05/17/23:58:38.883350,129
2019/05/17/23:58:38.900699,129
2019/05/17/23:58:38.919840,130
2019/05/17/23:58:38.936668,130
2019/05/17/23:58:38.955929,131
2019/05/17/23:58:38.974193,131
2019/05/17/23:58:38.992604,129
2019/05/17/23:58:39.010808,131
2019/05/17/23:58:39.028867,131
2019/05/17/23:58:39.046088,132
2019/05/17/23:58:39.064227,132
2019/05/17/23:58:39.081116,131
2019/05/17/23:58:39.098133,132
2019/05/17/23:58:39.115234,132
2019/05/17/23:58:39.133365,132
2019/05/17/23:58:39.150221,132
2019/05/17/23:58:39.167311,133
2019/05/17/23:58:39.185251,133
2019/05/17/23:58:39.204403,133
2019/05/17/23:58:39.221777,133
2019/05/17/23:58:39.239976,133
2019/05/17/23:58:39.257028,133
2019/05/17/23:58:39.274150,133
2019/05/17/23:58:39.291295,132
2019/05/17/23:58:39.309337,134
2019/05/17/23:58:39.327441,135
2019/05/17/23:58:39.341677,137
2019/05/17/23:58:39.359574,136
2019/05/17/23:58:39.376963,136
2019/05/17/23:58:39.393610,138
2019/05/17/23:58:39.411773,139
2019/05/17/23:58:39.429835,142
2019/05/17/23:58:39.447949,141
2019/05/17/23:58:39.465005,140
2019/05/17/23:58:39.482746,141
2019/05/17/23:58:39.499103,140
2019/05/17/23:58:39.518140,140
2019/05/17/23:58:39.536291,139
2019/05/17/23:58:39.554370,139
2019/05/17/23:58:39.571668,138
2019/05/17/23:58:39.588681,137
2019/05/17/23:58:39.606917,137
2019/05/17/23:58:39.624019,136
2019/05/17/23:58:39.641210,136
2019/05/17/23:58:39.659225,135
2019/05/17/23:58:39.676180,134
2019/05/17/23:58:39.693724,135
2019/05/17/23:58:39.710230,134
2019/05/17/23:58:39.728679,134
2019/05/17/23:58:39.746652,133
2019/05/17/23:58:39.764552,134
2019/05/17/23:58:39.783657,133
2019/05/17/23:58:39.800802,133
2019/05/17/23:58:39.818993,132
2019/05/17/23:58:39.836823,132
2019/05/17/23:58:39.855071,132
2019/05/17/23:58:39.873145,131
2019/05/17/23:58:39.890491,131
2019/05/17/23:58:39.907340,131
2019/05/17/23:58:39.925781,131
2019/05/17/23:58:39.942730,130
2019/05/17/23:58:39.959276,130
2019/05/17/23:58:39.975964,130
2019/05/17/23:58:39.993865,130
2019/05/17/23:58:40.010975,130
2019/05/17/23:58:40.028594,130
2019/05/17/23:58:40.046994,130
2019/05/17/23:58:40.063021,130
2019/05/17/23:58:40.080055,131
2019/05/17/23:58:40.099425,131
2019/05/17/23:58:40.117353,134
2019/05/17/23:58:40.134352,134
2019/05/17/23:58:40.152304,134
2019/05/17/23:58:40.170574,137
2019/05/17/23:58:40.187602,137
2019/05/17/23:58:40.207066,140
2019/05/17/23:58:40.223110,139
2019/05/17/23:58:40.242230,138
2019/05/17/23:58:40.259034,140
2019/05/17/23:58:40.276089,139
2019/05/17/23:58:40.293194,139
2019/05/17/23:58:40.312535,139
2019/05/17/23:58:40.330464,138
2019/05/17/23:58:40.348212,138
2019/05/17/23:58:40.364919,138
2019/05/17/23:58:40.381946,137
2019/05/17/23:58:40.399902,136
2019/05/17/23:58:40.416955,136
2019/05/17/23:58:40.435122,134
2019/05/17/23:58:40.451345,133
2019/05/17/23:58:40.469324,133
2019/05/17/23:58:40.487768,133
2019/05/17/23:58:40.506768,132
2019/05/17/23:58:40.525020,132
2019/05/17/23:58:40.541760,132
2019/05/17/23:58:40.558877,132
2019/05/17/23:58:40.577136,132
2019/05/17/23:58:40.594820,132
2019/05/17/23:58:40.608013,131
2019/05/17/23:58:40.625195,131
2019/05/17/23:58:40.642498,131
2019/05/17/23:58:40.660780,132
2019/05/17/23:58:40.677967,132
2019/05/17/23:58:40.695844,132
2019/05/17/23:58:40.712643,131
2019/05/17/23:58:40.731811,131
2019/05/17/23:58:40.749771,131
2019/05/17/23:58:40.766859,130
2019/05/17/23:58:40.782780,130
2019/05/17/23:58:40.801827,131
2019/05/17/23:58:40.819038,130
2019/05/17/23:58:40.836654,132
2019/05/17/23:58:40.853806,132
2019/05/17/23:58:40.870698,133
2019/05/17/23:58:40.883478,133
2019/05/17/23:58:40.901564,134
2019/05/17/23:58:40.920904,134
2019/05/17/23:58:40.938169,137
2019/05/17/23:58:40.955996,136
2019/05/17/23:58:40.974543,135
2019/05/17/23:58:40.991814,135
2019/05/17/23:58:41.010128,134
2019/05/17/23:58:41.027855,136
2019/05/17/23:58:41.046139,136
2019/05/17/23:58:41.064304,137
2019/05/17/23:58:41.081824,136
2019/05/17/23:58:41.099876,137
2019/05/17/23:58:41.116886,137
2019/05/17/23:58:41.136324,137
2019/05/17/23:58:41.153330,136
2019/05/17/23:58:41.170261,136
2019/05/17/23:58:41.187022,135
2019/05/17/23:58:41.204873,135
2019/05/17/23:58:41.221866,134
2019/05/17/23:58:41.239794,134
2019/05/17/23:58:41.256091,134
2019/05/17/23:58:41.273134,133
2019/05/17/23:58:41.291710,133
2019/05/17/23:58:41.307617,133
2019/05/17/23:58:41.325808,133
2019/05/17/23:58:41.342745,132
2019/05/17/23:58:41.360930,132
2019/05/17/23:58:41.378967,132
2019/05/17/23:58:41.396629,132
2019/05/17/23:58:41.413933,132
2019/05/17/23:58:41.431846,132
2019/05/17/23:58:41.450276,132
2019/05/17/23:58:41.467779,131
2019/05/17/23:58:41.482666,131
2019/05/17/23:58:41.501954,130
2019/05/17/23:58:41.520112,130
2019/05/17/23:58:41.540570,130
